K2diss_Anhydrite,K2diss_Calcite,K2diss_Chlorite,K2diss_Dolomite,K2diss_Gibbsite,K2diss_Illite,K2diss_Kaolinite,K2diss_Microcline,K2diss_Quartz,K2diss_Smectite,Kppt_Anhydrite,Kppt_Calcite,Kppt_Chlorite,Kppt_Dolomite,Kppt_Gibbsite,Kppt_Illite,Kppt_Kaolinite,Kppt_Quartz,Kppt_Smectite,Kine_Anhydrite,Kine_Calcite,Kine_Chlorite,Kine_Dolomite,Kine_Gibbsite,Kine_Illite,Kine_Kaolinite,Kine_Microcline,Kine_Quartz,Kine_Smectite,%wgt_calcite,%wgt_chlorite
0.0543757563684,0.0001549,2.68424210526e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,2.86641815789e-11,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.21503252632e-13,1E-012,87.6852421053,77.3704842105,6384.03557895,67.0557263158,618.983473684,10373.1103158,7979.66547368,30.9540736842,67.0557263158,1.516,0.0775718835643,0.00235368391726
0.0543757563684,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,2.86641815789e-11,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.21503252632e-13,1E-012,87.6852421053,77.3704842105,6384.03557895,67.0557263158,618.983473684,10373.1103158,7979.66547368,30.9540736842,67.0557263158,1.516,0.0763529842072,0.00568742293041
0.0543757563684,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,2.86641815789e-11,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.43233477895e-12,1E-012,87.6852421053,77.3704842105,6384.03557895,67.0557263158,618.983473684,10373.1103158,7979.66547368,30.9540736842,67.0557263158,1.516,0.0763740599553,0.00568947198873
0.0543757563684,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,2.86641815789e-11,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.43233477895e-12,1E-012,36.1114526316,77.3704842105,6384.03557895,67.0557263158,618.983473684,10373.1103158,7979.66547368,30.9540736842,67.0557263158,1.516,0.076373296187,0.00568946487052
0.0543757563684,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.43233477895e-12,1E-012,36.1114526316,77.3704842105,6384.03557895,67.0557263158,618.983473684,10373.1103158,7979.66547368,30.9540736842,67.0557263158,1.516,0.0763741327833,0.0056894711281
0.0543757563684,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.43233477895e-12,1E-012,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,10373.1103158,7979.66547368,30.9540736842,67.0557263158,1.516,0.0750849622815,0.00568779950064
0.0543757563684,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.43233477895e-12,1E-012,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,30.9540736842,67.0557263158,1.516,0.0752989732403,0.00568386024586
0.0203949442632,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.43233477895e-12,1E-012,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,30.9540736842,67.0557263158,1.516,0.0752989381182,0.00568386054613
0.0203949442632,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,8.42821052632e-14,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,30.9540736842,67.0557263158,1.516,0.0755134928502,0.00567215243757
0.0203949442632,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,2.08433210526e-11,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,5.05292631579e-13,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,30.9540736842,67.0557263158,1.516,0.0756570099029,0.00567583554422
0.0203949442632,0.0001549,1.10545263158e-11,2.951e-06,1.33155148421e-10,3.47663684211e-12,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,5.05292631579e-13,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,30.9540736842,67.0557263158,1.516,0.0742248307089,0.00566526029264
0.0203949442632,7.33818368421e-05,1.10545263158e-11,2.951e-06,1.33155148421e-10,3.47663684211e-12,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,7.89494736842e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,5.05292631579e-13,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,30.9540736842,67.0557263158,1.516,0.0742273907762,0.00566527688775
0.0203949442632,7.33818368421e-05,1.10545263158e-11,2.951e-06,1.33155148421e-10,3.47663684211e-12,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,2.63231578947e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,5.05292631579e-13,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,30.9540736842,67.0557263158,1.516,0.0740574688206,0.00566506144573
0.0203949442632,7.33818368421e-05,1.10545263158e-11,2.951e-06,1.33155148421e-10,3.47663684211e-12,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,2.63231578947e-06,5.78989473684e-09,8.94747368421e-13,3.68484210526e-08,7.36868421053e-09,5.05292631579e-13,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,82.5278631579,67.0557263158,1.516,0.0740584956954,0.00566508827687
0.0203949442632,7.33818368421e-05,1.10545263158e-11,2.951e-06,1.33155148421e-10,3.47663684211e-12,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,2.63231578947e-06,5.78989473684e-09,3.68484210526e-13,3.68484210526e-08,7.36868421053e-09,5.05292631579e-13,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,6384.03557895,15.4819368421,618.983473684,2394.96084211,7979.66547368,82.5278631579,67.0557263158,1.516,0.0740584897261,0.00566508891494
0.0203949442632,7.33818368421e-05,1.10545263158e-11,2.951e-06,1.33155148421e-10,3.47663684211e-12,4.86848965789e-12,8.19254473684e-12,6.74256842105e-13,9.3e-13,0.0631615789474,2.63231578947e-06,5.78989473684e-09,3.68484210526e-13,3.68484210526e-08,7.36868421053e-09,5.05292631579e-13,2.43233477895e-12,5.26363157895e-09,36.1114526316,77.3704842105,14362.1850526,15.4819368421,618.983473684,2394.96084211,7979.66547368,82.5278631579,67.0557263158,1.516,0.0746618373342,0.00261683595109
0.06457,8.96854694737e-05,2.36848421053e-11,2.951e-10,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0421110526316,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,6.31615789474e-09,8E-013,3.53775054211e-12,3.68484210526e-09,82.5278631579,98.0,8777.48042105,77.3704842105,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0546831137721,0.00169546424304
0.06457,8.96854694737e-05,2.36848421053e-11,2.951e-10,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0421110526316,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,6.31615789474e-09,8E-013,3.53775054211e-12,3.68484210526e-09,82.5278631579,46.4262105263,8777.48042105,77.3704842105,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0546803938966,0.0016943156627
0.06457,8.96854694737e-05,2.36848421053e-11,2.951e-10,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0421110526316,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,6.31615789474e-09,8E-013,3.53775054211e-12,3.68484210526e-09,82.5278631579,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0544390640544,0.00169515807792
0.06457,8.96854694737e-05,2.36848421053e-11,2.951e-10,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0421110526316,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,6.31615789474e-09,8E-013,1.32691901579e-12,3.68484210526e-09,82.5278631579,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0544390640544,0.00169515807792
0.06457,8.96854694737e-05,2.36848421053e-11,2.951e-10,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0421110526316,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,82.5278631579,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0544390640544,0.00169515807792
0.06457,8.96854694737e-05,2.36848421053e-11,2.951e-10,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,82.5278631579,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0544386415797,0.00169543001689
0.06457,8.96854694737e-05,2.36848421053e-11,1.55329767895e-06,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,82.5278631579,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0761162196089,0.00170377858661
0.0305891878947,8.96854694737e-05,2.36848421053e-11,1.55329767895e-06,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,82.5278631579,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0761317503429,0.00169128355709
0.0305891878947,8.96854694737e-05,2.36848421053e-11,1.55329767895e-06,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0761162653367,0.00170381057146
0.0305891878947,8.96854694737e-05,7.89694736842e-12,1.55329767895e-06,1.99716912632e-10,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0754744589986,0.00573458427314
0.0305891878947,8.96854694737e-05,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,6.31615789474e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0754744589986,0.00573458427314
0.0305891878947,8.96854694737e-05,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0754744649264,0.00573458476632
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,72.2131052632,5.16717894737,7181.85052632,0.0755701115521,0.00573473802341
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,20.6393157895,5.16717894737,7181.85052632,0.0755642618441,0.00573469277981
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,6384.03557895,1597.14589474,20.6393157895,56.7409684211,7181.85052632,0.0755635379289,0.00573473464492
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,3.68484210526e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,14362.1850526,1597.14589474,20.6393157895,56.7409684211,7181.85052632,0.0773156887228,0.00574353887782
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,8.94747368421e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,928.426210526,14362.1850526,1597.14589474,20.6393157895,56.7409684211,7181.85052632,0.0773156887228,0.00574353887782
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,9.3e-13,0.0947373684211,5.78989473684e-06,8.94747368421e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,412.688315789,14362.1850526,1597.14589474,20.6393157895,56.7409684211,7181.85052632,0.0775161564063,0.00574791842395
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,8.68664210526e-12,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,4.40575263158e-13,0.0947373684211,5.78989473684e-06,8.94747368421e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,412.688315789,14362.1850526,1597.14589474,20.6393157895,56.7409684211,7181.85052632,0.0775159668157,0.00574791802593
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,2.60533263158e-11,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,4.40575263158e-13,0.0947373684211,5.78989473684e-06,8.94747368421e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,412.688315789,14362.1850526,1597.14589474,20.6393157895,56.7409684211,7181.85052632,0.0819315727621,0.0057779450943
0.0305891878947,8.16730631579e-06,7.89694736842e-12,1.55329767895e-06,3.33125021053e-11,2.60533263158e-11,3.12997931579e-12,3.68528363158e-11,6.06319157895e-12,4.40575263158e-13,0.0947373684211,5.27263157895e-07,8.94747368421e-09,1.05352631579e-13,8.94747368421e-08,1.05352631579e-09,8E-013,1.32691901579e-12,3.68484210526e-09,30.9540736842,46.4262105263,8777.48042105,25.7966947368,412.688315789,14362.1850526,1597.14589474,20.6393157895,56.7409684211,7181.85052632,0.0786821514671,0.00577766373258
